year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018,3,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",748.0,102.0,43.29,4.83,20.86,0.0,33.02,3.0,0.0,4964.0,1959.0,365.0,770.0,0.0,1870.0
2018,3,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",289.0,28.0,14.34,0.02,3.95,0.0,9.69,0.0,2.0,1010.0,653.0,1.0,76.0,0.0,280.0
2018,3,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",63.0,9.0,3.96,0.0,3.46,0.0,1.58,0.0,0.0,232.0,86.0,0.0,105.0,0.0,41.0
2018,3,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",31.0,3.0,2.0,0.94,0.06,0.0,0.0,0.0,1.0,194.0,178.0,15.0,1.0,0.0,0.0
2018,3,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",92.0,6.0,3.82,0.0,0.34,0.0,1.84,1.0,0.0,234.0,145.0,0.0,16.0,0.0,73.0
2018,3,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",824.0,70.0,34.75,0.83,15.77,0.0,18.66,10.0,0.0,3621.0,1875.0,50.0,484.0,0.0,1212.0
2018,3,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",650.0,92.0,31.02,2.02,37.3,0.0,21.65,7.0,2.0,3555.0,1363.0,92.0,1037.0,0.0,1063.0
2018,3,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",363.0,40.0,20.96,1.61,9.28,0.0,8.16,2.0,2.0,1885.0,1072.0,82.0,352.0,0.0,379.0
2018,3,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",286.0,17.0,11.42,0.29,1.94,0.0,3.34,0.0,0.0,561.0,386.0,12.0,50.0,0.0,113.0
2018,3,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",236.0,16.0,7.59,0.0,3.31,0.0,5.1,0.0,0.0,520.0,287.0,0.0,63.0,0.0,170.0
2018,3,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2053.0,264.0,94.3,7.92,95.73,0.0,66.05,4.0,1.0,15114.0,7130.0,1127.0,2911.0,0.0,3946.0
2018,3,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",888.0,210.0,28.46,3.71,167.91,0.0,9.91,11.0,0.0,14821.0,2005.0,325.0,11873.0,0.0,618.0
2018,3,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",261.0,42.0,14.81,1.8,17.57,0.0,7.82,0.0,0.0,2237.0,1113.0,69.0,540.0,0.0,515.0
2018,3,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",169.0,30.0,15.08,0.87,9.59,0.0,4.47,0.0,0.0,1074.0,590.0,28.0,306.0,0.0,150.0
2018,3,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4016.0,534.0,160.55,16.13,174.24,0.0,183.08,15.0,3.0,31657.0,12907.0,2943.0,5240.0,0.0,10567.0
2018,3,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",177.0,33.0,16.28,0.77,9.67,0.0,6.28,0.0,1.0,1505.0,794.0,25.0,303.0,0.0,383.0
2018,3,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",347.0,52.0,20.37,0.99,18.01,0.0,12.63,0.0,1.0,2008.0,870.0,36.0,573.0,0.0,529.0
2018,3,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",255.0,22.0,10.44,1.0,2.71,0.0,7.85,0.0,0.0,1668.0,741.0,533.0,119.0,0.0,275.0
2018,3,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",394.0,43.0,22.53,0.13,6.42,0.0,13.93,0.0,0.0,2080.0,1286.0,8.0,243.0,0.0,543.0
2018,3,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",109.0,19.0,8.43,0.8,7.89,0.0,1.88,0.0,0.0,755.0,274.0,39.0,364.0,0.0,78.0
2018,3,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",88.0,8.0,4.66,0.0,0.0,0.0,3.34,0.0,0.0,223.0,148.0,0.0,0.0,0.0,75.0
2018,3,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1136.0,128.0,50.66,9.24,32.77,0.0,35.34,18.0,0.0,7226.0,3442.0,455.0,1489.0,0.0,1840.0
2018,3,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",30.0,1.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,109.0,0.0,0.0,2.0,0.0,107.0
2018,3,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",135.0,7.0,3.19,1.0,2.43,0.0,0.38,0.0,1.0,253.0,122.0,59.0,52.0,0.0,20.0
2018,3,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",92.0,21.0,7.82,0.0,9.15,0.0,4.03,0.0,0.0,652.0,235.0,0.0,242.0,0.0,175.0
2018,3,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",67.0,12.0,6.5,0.0,0.39,0.0,5.11,0.0,0.0,479.0,262.0,0.0,12.0,0.0,205.0
2018,3,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",208.0,14.0,9.07,0.0,2.84,0.0,2.09,0.0,0.0,324.0,206.0,0.0,63.0,0.0,55.0
2018,3,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",32.0,2.0,0.96,0.0,0.04,0.0,1.0,0.0,0.0,83.0,43.0,0.0,2.0,0.0,38.0
2018,3,EV,ExpressJet Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",96.0,15.0,4.68,0.0,6.4,0.0,3.92,5.0,2.0,1049.0,490.0,0.0,307.0,0.0,252.0
2018,3,EV,ExpressJet Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",92.0,7.0,2.33,0.0,4.0,0.0,0.67,2.0,0.0,220.0,85.0,0.0,123.0,0.0,12.0
2018,3,EV,ExpressJet Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,ALB,"Albany, NY: Albany International",28.0,11.0,5.06,0.8,3.03,0.0,2.11,1.0,0.0,773.0,354.0,122.0,231.0,0.0,66.0
2018,3,EV,ExpressJet Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",92.0,11.0,5.06,0.88,1.88,0.0,3.18,1.0,0.0,1378.0,988.0,147.0,110.0,0.0,133.0
2018,3,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1001.0,200.0,58.94,0.0,44.71,0.0,96.35,21.0,1.0,14688.0,6365.0,0.0,1436.0,0.0,6887.0
2018,3,EV,ExpressJet Airlines Inc.,ATW,"Appleton, WI: Appleton International",62.0,12.0,3.06,0.0,3.4,0.0,5.54,1.0,0.0,1006.0,713.0,0.0,68.0,0.0,225.0
2018,3,EV,ExpressJet Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",40.0,9.0,3.95,0.0,0.41,0.0,4.64,1.0,0.0,721.0,495.0,0.0,33.0,0.0,193.0
2018,3,EV,ExpressJet Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",88.0,21.0,4.4,1.0,1.14,0.0,14.46,8.0,0.0,1989.0,1038.0,183.0,47.0,0.0,721.0
2018,3,EV,ExpressJet Airlines Inc.,BGR,"Bangor, ME: Bangor International",91.0,21.0,8.12,0.0,4.03,0.0,8.85,13.0,0.0,1194.0,542.0,0.0,129.0,0.0,523.0
2018,3,EV,ExpressJet Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",241.0,35.0,15.1,0.0,5.68,0.0,14.22,10.0,0.0,3410.0,2162.0,0.0,209.0,0.0,1039.0
2018,3,EV,ExpressJet Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",60.0,11.0,7.94,0.0,0.5,0.0,2.56,0.0,0.0,1051.0,679.0,0.0,11.0,0.0,361.0
2018,3,EV,ExpressJet Airlines Inc.,BNA,"Nashville, TN: Nashville International",57.0,3.0,2.75,0.0,0.2,0.0,0.05,4.0,0.0,83.0,74.0,0.0,7.0,0.0,2.0
2018,3,EV,ExpressJet Airlines Inc.,BOS,"Boston, MA: Logan International",167.0,40.0,11.81,0.0,11.78,0.0,16.41,23.0,0.0,4345.0,2623.0,0.0,450.0,0.0,1272.0
2018,3,EV,ExpressJet Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",121.0,8.0,3.86,0.0,3.7,0.0,0.44,2.0,0.0,521.0,360.0,0.0,133.0,0.0,28.0
2018,3,EV,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",437.0,50.0,22.18,0.6,7.79,0.0,19.42,7.0,0.0,3953.0,1519.0,141.0,300.0,0.0,1993.0
2018,3,EV,ExpressJet Airlines Inc.,BTV,"Burlington, VT: Burlington International",30.0,6.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,177.0,0.0,0.0,130.0,0.0,47.0
2018,3,EV,ExpressJet Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",26.0,5.0,1.35,0.0,0.04,0.0,3.61,4.0,0.0,274.0,128.0,0.0,4.0,0.0,142.0
2018,3,EV,ExpressJet Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",52.0,10.0,1.25,0.0,2.93,0.0,5.82,6.0,0.0,837.0,158.0,0.0,235.0,0.0,444.0
2018,3,EV,ExpressJet Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",150.0,29.0,16.49,0.0,1.86,0.0,10.65,3.0,0.0,1970.0,1003.0,0.0,225.0,0.0,742.0
2018,3,EV,ExpressJet Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",60.0,25.0,5.09,0.0,5.92,0.0,13.99,7.0,0.0,1495.0,353.0,0.0,196.0,0.0,946.0
2018,3,EV,ExpressJet Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",58.0,13.0,0.46,0.0,4.33,0.0,8.21,6.0,0.0,750.0,23.0,0.0,170.0,0.0,557.0
2018,3,EV,ExpressJet Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",34.0,4.0,3.06,0.0,0.48,0.0,0.45,1.0,0.0,180.0,153.0,0.0,14.0,0.0,13.0
2018,3,EV,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",920.0,147.0,45.33,0.54,40.78,0.0,60.35,66.0,8.0,10906.0,5099.0,62.0,1444.0,0.0,4301.0
2018,3,EV,ExpressJet Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",123.0,8.0,5.52,0.0,1.31,0.0,1.18,3.0,0.0,1851.0,1767.0,0.0,43.0,0.0,41.0
2018,3,EV,ExpressJet Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",150.0,31.0,10.15,0.0,2.06,0.0,18.79,9.0,0.0,2861.0,851.0,0.0,91.0,0.0,1919.0
2018,3,EV,ExpressJet Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",170.0,21.0,8.99,1.0,9.6,0.0,1.41,10.0,0.0,1012.0,666.0,27.0,275.0,0.0,44.0
2018,3,EV,ExpressJet Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",120.0,9.0,5.45,0.0,1.55,0.0,2.0,3.0,0.0,344.0,184.0,0.0,55.0,0.0,105.0
2018,3,EV,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",31.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",30.0,6.0,2.12,0.0,0.72,0.0,3.16,3.0,0.0,479.0,232.0,0.0,26.0,0.0,221.0
2018,3,EV,ExpressJet Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",61.0,6.0,2.87,0.0,0.9,0.0,2.23,11.0,0.0,370.0,179.0,0.0,88.0,0.0,103.0
2018,3,EV,ExpressJet Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",286.0,43.0,13.01,1.0,12.36,0.0,16.63,28.0,1.0,2841.0,933.0,240.0,501.0,0.0,1167.0
2018,3,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",934.0,91.0,32.19,0.0,18.97,0.0,39.84,11.0,3.0,8749.0,4929.0,0.0,564.0,0.0,3256.0
2018,3,EV,ExpressJet Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",101.0,15.0,4.42,0.0,3.86,0.0,6.73,1.0,0.0,961.0,333.0,0.0,252.0,0.0,376.0
2018,3,EV,ExpressJet Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",346.0,65.0,21.51,0.0,9.43,0.0,34.06,10.0,0.0,5295.0,1720.0,0.0,410.0,0.0,3165.0
2018,3,EV,ExpressJet Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",62.0,8.0,7.25,0.0,0.0,0.0,0.75,1.0,0.0,1315.0,1238.0,0.0,1.0,0.0,76.0
2018,3,EV,ExpressJet Airlines Inc.,ELP,"El Paso, TX: El Paso International",82.0,3.0,0.93,0.0,1.48,0.0,0.59,3.0,0.0,254.0,175.0,0.0,62.0,0.0,17.0
2018,3,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",1619.0,529.0,47.04,1.59,386.11,0.0,94.26,191.0,5.0,37840.0,5987.0,1114.0,24801.0,0.0,5938.0
2018,3,EV,ExpressJet Airlines Inc.,EYW,"Key West, FL: Key West International",92.0,25.0,16.75,0.0,2.01,0.0,6.24,0.0,0.0,1412.0,778.0,0.0,132.0,0.0,502.0
2018,3,EV,ExpressJet Airlines Inc.,FAR,"Fargo, ND: Hector International",58.0,10.0,4.61,0.68,3.19,0.0,1.52,1.0,0.0,438.0,266.0,52.0,75.0,0.0,45.0
2018,3,EV,ExpressJet Airlines Inc.,FNT,"Flint, MI: Bishop International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",66.0,6.0,3.09,0.0,0.04,0.0,2.87,1.0,0.0,327.0,153.0,0.0,1.0,0.0,173.0
2018,3,EV,ExpressJet Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",31.0,7.0,1.43,0.0,0.0,0.0,5.57,5.0,0.0,371.0,91.0,0.0,0.0,0.0,280.0
2018,3,EV,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",94.0,7.0,5.02,0.96,1.02,0.0,0.0,1.0,0.0,1268.0,410.0,822.0,32.0,0.0,4.0
2018,3,EV,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",141.0,11.0,3.67,0.0,1.86,0.0,5.47,1.0,0.0,705.0,395.0,0.0,103.0,0.0,207.0
2018,3,EV,ExpressJet Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",83.0,8.0,4.13,0.0,2.41,0.0,1.47,5.0,0.0,450.0,267.0,0.0,68.0,0.0,115.0
2018,3,EV,ExpressJet Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",152.0,41.0,16.22,0.0,8.32,0.0,16.46,14.0,0.0,3263.0,1250.0,0.0,371.0,0.0,1642.0
2018,3,EV,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",70.0,10.0,3.0,1.0,3.26,0.0,2.74,2.0,0.0,1286.0,899.0,17.0,136.0,0.0,234.0
2018,3,EV,ExpressJet Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",57.0,7.0,3.71,0.0,2.88,0.0,0.41,0.0,0.0,549.0,271.0,0.0,230.0,0.0,48.0
2018,3,EV,ExpressJet Airlines Inc.,HPN,"White Plains, NY: Westchester County",119.0,26.0,12.14,0.0,1.83,0.0,12.03,12.0,2.0,1463.0,849.0,0.0,60.0,0.0,554.0
2018,3,EV,ExpressJet Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",38.0,4.0,1.93,0.0,1.12,0.0,0.94,1.0,0.0,190.0,101.0,0.0,40.0,0.0,49.0
2018,3,EV,ExpressJet Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",93.0,8.0,3.96,0.0,2.52,0.0,1.52,1.0,0.0,262.0,153.0,0.0,67.0,0.0,42.0
2018,3,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4040.0,375.0,54.87,5.02,226.36,0.0,88.75,57.0,10.0,29983.0,8046.0,577.0,15259.0,0.0,6101.0
2018,3,EV,ExpressJet Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",132.0,12.0,5.23,0.72,2.12,0.0,3.94,3.0,0.0,463.0,213.0,13.0,105.0,0.0,132.0
2018,3,EV,ExpressJet Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",110.0,15.0,2.3,0.0,5.8,0.0,6.9,6.0,0.0,612.0,105.0,0.0,211.0,0.0,296.0
2018,3,EV,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",154.0,12.0,5.18,0.8,4.35,0.0,1.68,3.0,0.0,450.0,200.0,90.0,107.0,0.0,53.0
2018,3,EV,ExpressJet Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",32.0,6.0,1.22,0.0,4.27,0.0,0.51,4.0,0.0,191.0,54.0,0.0,123.0,0.0,14.0
2018,3,EV,ExpressJet Airlines Inc.,LAN,"Lansing, MI: Capital Region International",60.0,12.0,1.78,1.75,2.35,0.0,6.11,2.0,0.0,604.0,83.0,248.0,61.0,0.0,212.0
2018,3,EV,ExpressJet Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",28.0,5.0,3.98,0.0,1.02,0.0,0.0,0.0,0.0,1882.0,1853.0,0.0,29.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",151.0,17.0,5.1,0.0,7.47,0.0,4.43,1.0,0.0,730.0,212.0,0.0,224.0,0.0,294.0
2018,3,EV,ExpressJet Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",89.0,4.0,0.25,1.0,2.75,0.0,0.0,1.0,1.0,205.0,7.0,126.0,72.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,LEX,"Lexington, KY: Blue Grass",97.0,22.0,9.39,0.0,3.42,0.0,9.19,8.0,0.0,1298.0,516.0,0.0,97.0,0.0,685.0
2018,3,EV,ExpressJet Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",88.0,5.0,3.0,0.0,1.03,0.0,0.97,2.0,0.0,205.0,157.0,0.0,19.0,0.0,29.0
2018,3,EV,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",1098.0,274.0,70.8,0.39,98.5,0.0,104.31,132.0,0.0,24597.0,11945.0,9.0,4457.0,0.0,8186.0
2018,3,EV,ExpressJet Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",191.0,16.0,9.72,0.0,4.1,0.0,2.19,2.0,0.0,1386.0,1071.0,0.0,152.0,0.0,163.0
2018,3,EV,ExpressJet Airlines Inc.,LRD,"Laredo, TX: Laredo International",88.0,13.0,2.13,0.0,6.78,0.0,4.09,2.0,2.0,581.0,99.0,0.0,259.0,0.0,223.0
2018,3,EV,ExpressJet Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",152.0,7.0,4.39,0.0,2.6,0.0,0.01,1.0,0.0,1116.0,1034.0,0.0,72.0,0.0,10.0
2018,3,EV,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0
2018,3,EV,ExpressJet Airlines Inc.,MCO,"Orlando, FL: Orlando International",5.0,1.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",56.0,17.0,8.96,0.0,2.98,0.0,5.06,0.0,0.0,1531.0,899.0,0.0,108.0,0.0,524.0
2018,3,EV,ExpressJet Airlines Inc.,MEM,"Memphis, TN: Memphis International",135.0,23.0,10.68,0.0,6.09,0.0,6.22,9.0,0.0,1280.0,592.0,0.0,196.0,0.0,492.0
2018,3,EV,ExpressJet Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",54.0,2.0,1.75,0.0,0.25,0.0,0.0,2.0,0.0,119.0,111.0,0.0,8.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",69.0,16.0,6.87,0.0,7.72,0.0,1.41,5.0,0.0,965.0,648.0,0.0,253.0,0.0,64.0
2018,3,EV,ExpressJet Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",144.0,22.0,5.41,0.0,7.73,0.0,8.86,5.0,0.0,919.0,230.0,0.0,191.0,0.0,498.0
2018,3,EV,ExpressJet Airlines Inc.,MLI,"Moline, IL: Quad City International",90.0,21.0,9.68,0.0,3.02,0.0,8.3,0.0,0.0,1255.0,573.0,0.0,79.0,0.0,603.0
2018,3,EV,ExpressJet Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",123.0,10.0,5.77,0.0,1.8,0.0,2.43,2.0,0.0,509.0,348.0,0.0,37.0,0.0,124.0
2018,3,EV,ExpressJet Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",289.0,34.0,14.0,0.0,10.34,0.0,9.66,2.0,0.0,1403.0,669.0,0.0,321.0,0.0,413.0
2018,3,EV,ExpressJet Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",54.0,10.0,1.46,0.0,3.24,0.0,5.3,5.0,0.0,433.0,79.0,0.0,63.0,0.0,291.0
2018,3,EV,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",155.0,29.0,11.43,0.0,5.62,0.0,11.94,4.0,0.0,4116.0,2960.0,0.0,224.0,0.0,932.0
2018,3,EV,ExpressJet Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",17.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,60.0,0.0,18.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",34.0,8.0,4.78,0.0,1.22,0.0,2.0,0.0,0.0,627.0,549.0,0.0,23.0,0.0,55.0
2018,3,EV,ExpressJet Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",21.0,5.0,2.6,0.0,0.01,0.0,2.38,0.0,0.0,474.0,251.0,0.0,1.0,0.0,222.0
2018,3,EV,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",62.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,371.0,349.0,0.0,22.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",152.0,24.0,10.31,0.0,5.22,0.0,8.48,8.0,0.0,1820.0,1284.0,0.0,147.0,0.0,389.0
2018,3,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",835.0,160.0,21.45,2.16,90.88,0.0,45.51,18.0,3.0,9778.0,2288.0,356.0,4316.0,0.0,2818.0
2018,3,EV,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",89.0,24.0,9.8,0.0,4.72,0.0,9.48,10.0,1.0,2450.0,1477.0,0.0,182.0,0.0,791.0
2018,3,EV,ExpressJet Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",61.0,20.0,11.04,0.0,3.22,0.0,5.75,1.0,1.0,762.0,456.0,0.0,84.0,0.0,222.0
2018,3,EV,ExpressJet Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",26.0,3.0,1.27,0.0,1.73,0.0,0.0,0.0,0.0,111.0,32.0,0.0,79.0,0.0,0.0
2018,3,EV,ExpressJet Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",79.0,20.0,9.59,0.0,3.25,0.0,7.16,11.0,0.0,1669.0,799.0,0.0,178.0,0.0,692.0
2018,3,EV,ExpressJet Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",197.0,18.0,7.55,0.07,6.92,0.0,3.45,1.0,1.0,1812.0,488.0,6.0,300.0,0.0,1018.0
2018,3,EV,ExpressJet Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",25.0,4.0,1.93,0.0,0.24,0.0,1.82,4.0,0.0,175.0,76.0,0.0,16.0,0.0,83.0
2018,3,EV,ExpressJet Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",35.0,6.0,1.32,0.81,2.42,0.0,1.45,5.0,0.0,208.0,25.0,89.0,61.0,0.0,33.0
